probeID;probesetid;sequencesourceid;GeneSymbol;GeneName;wilcox.pvalue;FoldChange;wilcox.pvalue.ubc;FoldChange.ubc;FDR.wilcox.ubc;wilcox.pvalue.grng;FoldChange.grng;FDR.wilcox.grng;X7_HighlyReproducedProbeSets_Bonferroni;X599_ReproducedProbeSets_FDR;Laval_clusters;UBC_clusters;GRNG_clusters
X100302870_TGI_at;100302870_TGI_at;NM_002906;RDX;radixin;0,00000026200000000000;0,812135597;0,707530368;0,984007801;0,733709902;0,993400377;1,013451764;0,995253159;0;0;NA;NA;NA
X100302892_TGI_at;100302892_TGI_at;NM_002766;PRPSAP1;phosphoribosyl pyrophosphate synthetase-associated protein 1;0,00000000057100000000;0,806966487;0,001125297;0,897996067;0,005263905;0,534478464;0,933003998;0,664336324;0;0;NA;NA;NA
X100302913_TGI_at;100302913_TGI_at;NM_002543;OLR1;oxidized low density lipoprotein (lectin-like) receptor 1;0,00000000000000062700;1,513842979;0,00010576;1,269418875;0,001071898;0,000137814;1,610642751;0,003701458;0;1;U2;U2;U1
X100302920_TGI_at;100302920_TGI_at;NM_002445;MSR1;macrophage scavenger receptor 1;0,00000000000004130000;1,523023626;3,08E-05;1,275542635;0,000504257;3,58E-05;1,585734257;0,001805101;0;1;U2;U2;U1
X100302926_TGI_at;100302926_TGI_at;NM_002392;MDM2;Mdm2 p53 binding protein homolog (mouse);0,00000000159000000000;1,400377071;0,001828264;1,236258547;0,007525538;0,35549972;1,05786387;0,494450884;0;0;NA;NA;NA
X100302928_TGI_at;100302928_TGI_at;NM_002375;MAP4;microtubule-associated protein 4;0,00000000027800000000;0,831272972;6,62E-05;0,891288734;0,000812592;0,3219842;0,950461062;0,462755775;0;0;NA;NA;NA
X100302950_TGI_at;100302950_TGI_at;NM_002064;GLRX;glutaredoxin (thioltransferase);0,00000000008210000000;1,407019189;0,003819241;1,241612377;0,012480854;0,267057988;0,874599018;0,403399161;0;0;NA;NA;NA
X100302954_TGI_at;100302954_TGI_at;NM_002020;FLT4;fms-related tyrosine kinase 4;0,00000000086500000000;0,747182554;0,029725907;0,847544084;0,054809267;0,57904816;0,919955575;0,700552635;0;0;NA;NA;NA
X100302959_TGI_at;100302959_TGI_at;NM_001935;DPP4;dipeptidyl-peptidase 4;0,00000000385000000000;1,473187785;0,003454833;1,200447453;0,011610977;0,003444946;1,667013627;0,019661534;0;1;U6;U1;U1
X100302960_TGI_at;100302960_TGI_at;NM_001932;MPP3;membrane protein, palmitoylated 3 (MAGUK p55 subfamily member 3);0,00000006160000000000;0,729745088;0,053277656;0,828347936;0,085642836;0,613556941;0,941013613;0,727019861;0;0;NA;NA;NA
X100302963_TGI_at;100302963_TGI_at;NM_001910;CTSE;cathepsin E;0,00000000169000000000;1,854040917;0,335917459;1,150529828;0,384303319;0,159283623;1,55556817;0,276600817;0;0;NA;NA;NA
X100302972_TGI_at;100302972_TGI_at;NM_001860;SLC31A2;solute carrier family 31 (copper transporters), member 2;0,00000000000118000000;1,425767177;0,010717959;1,162881721;0,025848719;0,000281133;1,371309309;0,004768908;0;1;U3;U1;U1
X100302987_TGI_at;100302987_TGI_at;NM_001736;C5AR1;complement component 5a receptor 1;0,00000000000271000000;1,419210771;0,00088411;1,189296756;0,004487371;0,041415229;1,250295643;0,104282253;0;0;NA;NA;NA
X100302989_TGI_at;100302989_TGI_at;NM_001701;BAAT;bile acid Coenzyme A: amino acid N-acyltransferase (glycine N-choloyltransferase);0,00000013200000000000;1,340856571;0,009341024;1,175768425;0,023502047;0,726611241;1,013460899;0,817976958;0;0;NA;NA;NA
X100302990_TGI_at;100302990_TGI_at;NM_001694;ATP6V0C;ATPase, H+ transporting, lysosomal 16kDa, V0 subunit c;0,00000000017000000000;1,246671519;0,047714643;1,062542882;0,078541519;0,002719171;1,193531532;0,017251748;0;0;NA;NA;NA
X100302991_TGI_at;100302991_TGI_at;NM_001693;ATP6V1B2;ATPase, H+ transporting, lysosomal 56/58kDa, V1 subunit B2;0,00000000000114000000;1,264200382;0,003786346;1,114663088;0,012414438;0,002409533;1,217024829;0,016145377;0;1;U2;U1;U1
X100302995_TGI_at;100302995_TGI_at;NM_001633;AMBP;alpha-1-microglobulin/bikunin precursor;0,00000000021500000000;1,362350422;0,378013819;1,044300128;0,425397535;0,000181762;1,352371688;0,004028419;0;0;NA;NA;NA
X100303016_TGI_at;100303016_TGI_at;NM_001424;EMP2;epithelial membrane protein 2;0,00000038300000000000;0,74125524;0,317546799;0,910428456;0,36656638;0,144922405;1,243903306;0,25862952;0;0;NA;NA;NA
X100303023_TGI_at;100303023_TGI_at;NM_001360;DHCR7;7-dehydrocholesterol reductase;0,00000000013900000000;1,448135401;0,27459638;1,065844228;0,323710364;1,34E-05;1,600006289;0,00144276;0;0;NA;NA;NA
X100303025_TGI_at;100303025_TGI_at;NM_001336;CTSZ;cathepsin Z;0,00000003210000000000;1,301858808;0,372419657;1,06400329;0,419688306;0,000753789;1,39473226;0,007913552;0;0;NA;NA;NA
X100303026_TGI_at;100303026_TGI_at;NM_001332;CTNND2;catenin (cadherin-associated protein), delta 2 (neural plakophilin-related arm-repeat protein);0,00000000091900000000;0,604185535;0,12609829;0,835943074;0,169128085;0,849099163;1,1051912;0,906474529;0;0;NA;NA;NA
X100303033_TGI_at;100303033_TGI_at;NM_001295;CCR1;chemokine (C-C motif) receptor 1;0,00000000003120000000;1,446070149;0,003612061;1,199780221;0,011977029;0,00919586;1,40139716;0,038004115;0;1;U2;U1;U1
X100303034_TGI_at;100303034_TGI_at;NM_001290;LDB2;LIM domain binding 2;0,00000000000972000000;0,740345517;0,000286278;0,880339832;0,002059544;0,212463914;0,898593738;0,341531768;0;0;NA;NA;NA
X100303079_TGI_at;100303079_TGI_at;NM_001100912;BEND7;BEN domain containing 7;0,00000000078900000000;0,802270701;0,076428642;0,922023146;0,113673056;0,18024766;0,931496422;0,304954439;0;0;NA;NA;NA
X100303083_TGI_at;100303083_TGI_at;NM_001100812;CXCL16;chemokine (C-X-C motif) ligand 16;0,00000000000000000874;1,676257757;6,52E-05;1,328207457;0,000805535;0,000221405;1,506138918;0,004272984;0;1;U4;U2;U1
X100303100_TGI_at;100303100_TGI_at;NM_001099694;ZNF578;zinc finger protein 578;0,00000027500000000000;0,762461325;0,00077099;0,84249089;0,004127742;0,442606018;0,896633854;0,579650222;0;0;NA;NA;NA
X100303108_TGI_at;100303108_TGI_at;NM_001099280;;hypothetical protein KIAA1833;0,00000000000787000000;1,428829795;0,252851456;1,029735873;0,301829719;0,005143125;1,294364826;0,025423759;0;0;NA;NA;NA
X100303115_TGI_at;100303115_TGI_at;NM_001098825;TMEM91;transmembrane protein 91;0,00000000005420000000;1,236608003;0,026062833;1,080718097;0,049675051;0,021756187;1,173690811;0,067164932;0;0;NA;NA;NA
X100303119_TGI_at;100303119_TGI_at;NM_001098634;RBM47;RNA binding motif protein 47;0,00000029800000000000;1,216270414;0,362300012;1,041858597;0,409429501;0,140181821;1,239285058;0,252829328;0;0;NA;NA;NA
X100303128_TGI_at;100303128_TGI_at;NM_001098483;C10orf125;chromosome 10 open reading frame 125;0,00000000000052600000;1,599062509;0,005774829;1,21499541;0,016573709;0,003239583;1,488542006;0,019115922;0;1;U1;U1;U1
X100303129_TGI_at;100303129_TGI_at;NM_001098479;HLA-F;major histocompatibility complex, class I, F;0,00000027500000000000;0,811078807;0,058366931;0,928501212;0,092304523;1;0,987358444;1;0;0;NA;NA;NA
X100303188_TGI_at;100303188_TGI_at;NM_001080498;EMR4P;egf-like module containing, mucin-like, hormone receptor-like 4 pseudogene;0,00000000848000000000;1,686209956;0,000564452;1,519494409;0,003319763;0,001311767;1,591303095;0,011184726;0;1;U1;U1;U1
X100303191_TGI_at;100303191_TGI_at;NM_001080494;TTC39A;tetratricopeptide repeat domain 39A;0,00000001280000000000;1,314652202;0,920155713;0,991978116;0,927929244;0,029139344;1,387887727;0,083541684;0;0;NA;NA;NA
X100303221_TGI_at;100303221_TGI_at;NM_001079843;CASZ1;castor zinc finger 1;0,00000010100000000000;0,787328742;0,311393181;0,949096985;0,360884654;0,802816453;0,997956706;0,876241102;0;0;NA;NA;NA
X100303237_TGI_at;100303237_TGI_at;NM_001076675;ZNF626;zinc finger protein 626;0,00000001280000000000;0,720219309;0,019292443;0,860506942;0,039807646;0,209185181;0,84697609;0,337324278;0;0;NA;NA;NA
X100303239_TGI_at;100303239_TGI_at;NM_001061;TBXAS1;thromboxane A synthase 1 (platelet);0,00000000000025900000;1,485836511;0,013463661;1,120928419;0,030302638;0,000803319;1,426008245;0,008256949;0;1;U6;U1;U1
X100303247_TGI_at;100303247_TGI_at;NM_001047434;DPH3;DPH3, KTI11 homolog (S. cerevisiae);0,00000000000452000000;1,529291406;0,001004664;1,217294512;0,004818499;0,005373466;1,232912431;0,026121691;0;1;U2;U3;U1
X100303249_TGI_at;100303249_TGI_at;NM_001045556;SLA;Src-like-adaptor;0,00000089900000000000;1,250525396;0,130619943;1,077290313;0,174250032;0,81616847;0,955344546;0,885097907;0;0;NA;NA;NA
X100303266_TGI_at;100303266_TGI_at;NM_001042422;SLC16A3;solute carrier family 16, member 3 (monocarboxylic acid transporter 4);0,00000000000950000000;1,584325336;0,05251581;1,115681603;0,084820412;0,209180841;1,209455934;0,337324278;0;0;NA;NA;NA
X100303292_TGI_at;100303292_TGI_at;NM_001040003;NCF1;neutrophil cytosolic factor 1;0,00000001850000000000;1,680588117;0,005463048;1,261944673;0,01600673;0,000753789;1,783373628;0,007913552;0;1;U1;U1;U1
X100303315_TGI_at;100303315_TGI_at;NM_001037954;DIXDC1;DIX domain containing 1;0,00000002120000000000;0,772398774;0,12689158;0,920161184;0,170050546;0,248075799;0,906512765;0,381463883;0;0;NA;NA;NA
X100303342_TGI_at;100303342_TGI_at;NM_001031744;HSD17B7P2;hydroxysteroid (17-beta) dehydrogenase 7 pseudogene 2;0,00000001270000000000;1,297431873;0,73756481;1,036980892;0,760451498;0,043170182;1,249609144;0,107774978;0;0;NA;NA;NA
X100303347_TGI_at;100303347_TGI_at;NM_001031716;OBFC2A;oligonucleotide/oligosaccharide-binding fold containing 2A;0,00000012500000000000;1,307718559;0,088373832;1,124434366;0,127813203;0,613556941;0,959078301;0,727019861;0;0;NA;NA;NA
X100303349_TGI_at;100303349_TGI_at;NM_001031701;NT5DC3;"5';-nucleotidase domain containing 3";0,00000021800000000000;0,827397724;0,54929724;0,947693494;0,586399566;0,135030094;0,826843925;0,246713147;0;0;NA;NA;NA
X100303364_TGI_at;100303364_TGI_at;NM_001025368;VEGFA;vascular endothelial growth factor A;0,00000019200000000000;0,781910797;0,321951967;0,938218573;0,370325193;0,966354072;1,018041095;0,980394958;0;0;NA;NA;NA
X100303382_TGI_at;100303382_TGI_at;NM_001024074;HNMT;histamine N-methyltransferase;0,00000000000000273000;1,602281911;0,019590297;1,141829969;0,040216259;0,000923705;1,366170153;0,008967168;0;1;U2;U1;U1
X100303384_TGI_at;100303384_TGI_at;NM_001018115;FANCD2;Fanconi anemia, complementation group D2;0,00000000025600000000;1,368862972;0,0630447;1,111700368;0,097870787;0,587186896;1,063222361;0,708272218;0;0;NA;NA;NA
X100303426_TGI_at;100303426_TGI_at;NM_001012665;DYNC2LI1;dynein, cytoplasmic 2, light intermediate chain 1;0,00000000248000000000;0,776857833;0,210618902;0,956704495;0,259679814;0,019518593;0,854788689;0,062162477;0;0;NA;NA;NA
X100303445_TGI_at;100303445_TGI_at;NM_001009568;SMPDL3B;sphingomyelin phosphodiesterase, acid-like 3B;0,00000000756000000000;1,436481416;0,058350121;1,144879465;0,092304523;0,044986133;1,345287942;0,111445279;0;0;NA;NA;NA
X100303450_TGI_at;100303450_TGI_at;NM_001008707;EML1;echinoderm microtubule associated protein like 1;0,00000000707000000000;0,707201953;0,0762663;0,912708313;0,113483972;0,383877774;0,881759868;0,520942343;0;0;NA;NA;NA
X100303493_TGI_at;100303493_TGI_at;NM_001005741;GBA;"glucosidase, beta; acid (includes glucosylceramidase)";0,00000000013200000000;1,364483714;0,167985773;1,062416464;0,213745814;0,010314762;1,24198258;0,040961273;0;0;NA;NA;NA
X100303500_TGI_at;100303500_TGI_at;NM_001005377;PLAUR;plasminogen activator, urokinase receptor;0,00000000001760000000;1,746145965;0,000198758;1,446475995;0,001617667;0,004342204;1,475194074;0,022867523;0;1;U4;U3;U1
X100303505_TGI_at;100303505_TGI_at;NM_001005176;SP140;SP140 nuclear body protein;0,00000000013200000000;1,552902968;0,005517643;1,252101254;0,016108119;0,000612657;1,483648469;0,007180335;0;1;U6;U1;U1
X100303529_TGI_at;100303529_TGI_at;NM_001002275;FCGR2B;Fc fragment of IgG, low affinity IIb, receptor (CD32);0,00000000271000000000;1,496677522;0,001490572;1,274972836;0,00650083;0,164346936;1,196065378;0,282652175;0;0;NA;NA;NA
X100303531_TGI_at;100303531_TGI_at;NM_001002235;SERPINA1;serpin peptidase inhibitor, clade A (alpha-1 antiproteinase, antitrypsin), member 1;0,00000000000011500000;1,282130242;0,006956535;1,143081414;0,019033032;2,08E-05;1,392172272;0,001749595;0;1;U6;U1;U1
X100303536_TGI_at;100303536_TGI_at;NM_001001939;PCBD1;pterin-4 alpha-carbinolamine dehydratase/dimerization cofactor of hepatocyte nuclear factor 1 alpha;0,00000012600000000000;1,234523132;0,004043969;1,114780953;0,012891901;0,005356868;1,261395879;0,026121691;0;1;U1;U1;U1
X100303544_TGI_at;100303544_TGI_at;NM_001001668;ZNF470;zinc finger protein 470;0,00000111000000000000;0,782391005;0,001815037;0,839308155;0,007499003;0,35549972;0,92804867;0,494450884;0;0;NA;NA;NA
X100303556_TGI_at;100303556_TGI_at;NM_001001290;SLC2A9;solute carrier family 2 (facilitated glucose transporter), member 9;0,00000000000001780000;1,702861149;1,68E-05;1,259811352;0,000356071;0,001227552;1,326886962;0,01072195;0;1;U5;U1;U1
X100303565_TGI_at;100303565_TGI_at;NM_000923;PDE4C;phosphodiesterase 4C, cAMP-specific (phosphodiesterase E1 dunce homolog, Drosophila);0,00000000567000000000;1,797925931;0,026832411;1,270845889;0,050619894;0,013444935;1,559384145;0,048579627;0;0;NA;NA;NA
X100303585_TGI_at;100303585_TGI_at;NM_000777;CYP3A5;cytochrome P450, family 3, subfamily A, polypeptide 5;0,00000001280000000000;0,628839811;0,032598151;0,820987205;0,058433727;0,623344939;0,996707706;0,736451884;0;0;NA;NA;NA
X100303594_TGI_at;100303594_TGI_at;NM_000698;ALOX5;arachidonate 5-lipoxygenase;0,00000000000020100000;1,597734981;0,000131328;1,279116197;0,001222808;0,001370872;1,500082434;0,011387427;0;1;U2;U1;U1
X100303598_TGI_at;100303598_TGI_at;NM_000677;ADORA3;adenosine A3 receptor;0,00000001930000000000;1,624299905;0,177645539;1,202609417;0,224530028;0,029393816;1,421159972;0,083541684;0;0;NA;NA;NA
X100303608_TGI_at;100303608_TGI_at;NM_000581;GPX1;glutathione peroxidase 1;0,00000000000000807000;1,385109171;0,113249769;1,051759166;0,154335732;0,000188734;1,376556437;0,004028419;0;0;NA;NA;NA
X100303618_TGI_at;100303618_TGI_at;NM_000487;ARSA;arylsulfatase A;0,00000103000000000000;1,38632979;0,576525867;1,008094679;0,611633598;0,004862758;1,376751088;0,024374289;0;0;NA;NA;NA
X100303619_TGI_at;100303619_TGI_at;NM_000483;APOC2;apolipoprotein C-II;0,00000002380000000000;2,078287425;9,94E-05;1,737478131;0,001053705;0,001127468;2,321526175;0,010122083;0;1;U2;U2;U1
X100303621_TGI_at;100303621_TGI_at;NM_000461;THRB;thyroid hormone receptor, beta (erythroblastic leukemia viral (v-erb-a) oncogene homolog 2, avian);0,00000000648000000000;0,80972572;0,100343684;0,939444973;0,140918385;0,267097055;0,914155382;0,403399161;0;0;NA;NA;NA
X100303628_TGI_at;100303628_TGI_at;NM_000391;TPP1;tripeptidyl peptidase I;0,00000000000019400000;1,31544039;0,026812922;1,079609431;0,050619894;0,004474434;1,167673441;0,02341088;0;0;NA;NA;NA
X100303638_TGI_at;100303638_TGI_at;NM_000271;NPC1;Niemann-Pick disease, type C1;0,00000002100000000000;1,271372972;0,005326341;1,128169715;0,015749355;9,19E-05;1,345143739;0,003022585;0;1;U4;U1;U1
X100303648_TGI_at;100303648_TGI_at;NM_000195;HPS1;Hermansky-Pudlak syndrome 1;0,00000011100000000000;1,277182015;0,059105286;1,095225923;0,093139209;0,262074839;1,136304033;0,39749045;0;0;NA;NA;NA
X100303651_TGI_at;100303651_TGI_at;NM_000167;GK;glycerol kinase;0,00000000353000000000;1,520199639;0,005183407;1,18854314;0,015488965;0,154336744;1,248646429;0,270635106;0;0;NA;NA;NA
X100303658_TGI_at;100303658_TGI_at;NM_000104;CYP1B1;cytochrome P450, family 1, subfamily B, polypeptide 1;0,00000000000000000007;4,417204418;4,16E-10;2,364306789;1,68E-07;0,001703037;1,595615973;0,013125611;0;1;U8;U4;U1
X100303659_TGI_at;100303659_TGI_at;NM_000101;CYBA;cytochrome b-245, alpha polypeptide;0,00000000001020000000;1,481213861;0,024715872;1,137895142;0,047757347;0,016349104;1,41188432;0,055233924;0;0;NA;NA;NA
X100303667_TGI_at;100303667_TGI_at;NM_000041;APOE;apolipoprotein E;0,00000000020100000000;1,992111052;0,006838796;1,277302639;0,018822749;0,005437653;1,508473619;0,026196646;0;1;U4;U1;U1
X100303679_TGI_at;100303679_TGI_at;N79400;TMEM144;transmembrane protein 144;0,00000000012800000000;1,32443977;0,000376562;1,209308021;0,002487007;0,357146031;1,151783639;0,494450884;0;0;NA;NA;NA
X100303707_TGI_at;100303707_TGI_at;N27741;PLUNC;palate, lung and nasal epithelium associated;0,00000000000049100000;15,07101819;0,001302493;3,986916114;0,005814313;0,545460135;0,827680007;0,674086662;0;0;NA;NA;NA
X100303710_TGI_at;100303710_TGI_at;N25888;GDF15;growth differentiation factor 15;0,00000000000004000000;1,985237435;0,003277374;1,313784257;0,011201461;0,003371616;1,343403304;0,019650484;0;1;U6;U1;U2
X100303728_TGI_at;100303728_TGI_at;M63014;PON1;paraoxonase 1;0,00000000908000000000;1,682787678;1,47E-05;1,719980512;0,000337712;0,002131763;1,512567148;0,014968787;0;1;U2;U3;U1
X100303745_TGI_at;100303745_TGI_at;M35296;ABL2;v-abl Abelson murine leukemia viral oncogene homolog 2 (arg, Abelson-related gene);0,00000036400000000000;1,450799716;0,024715872;1,216215213;0,047757347;0,441735902;0,854559507;0,579452507;0;0;NA;NA;NA
X100303749_TGI_at;100303749_TGI_at;M32373;ARSB;arylsulfatase B;0,00000000080600000000;1,504729325;0,14546655;1,113982806;0,189353268;0,007460982;1,303961524;0,032940745;0;0;NA;NA;NA
X100303750_TGI_at;100303750_TGI_at;M31158;PRKAR2B;protein kinase, cAMP-dependent, regulatory, type II, beta;0,00000007430000000000;0,759755123;0,057331504;0,926589343;0,091204066;0,660894461;0,935458977;0,764285198;0;0;NA;NA;NA
X100303754_TGI_at;100303754_TGI_at;M28253;CYP11A1;cytochrome P450, family 11, subfamily A, polypeptide 1;0,00000058600000000000;1,353771257;0,655913179;1,067305114;0,686812273;0,491673531;1,101334362;0,627589621;0;0;NA;NA;NA
X100303766_TGI_at;100303766_TGI_at;M19922;FBP1;fructose-1,6-bisphosphatase 1;0,00000000000002070000;1,707435157;3,82E-05;1,44539069;0,000578519;0,000203903;1,728382007;0,004159363;0;1;U2;U1;U1
X100303768_TGI_at;100303768_TGI_at;M18414;TRDV1;T cell receptor delta variable 1;0,00000000863000000000;0,608026711;0,028663655;0,795599123;0,053185353;0,374422782;1,06189959;0,511473085;0;0;NA;NA;NA
X100303772_TGI_at;100303772_TGI_at;M16765;APP;amyloid beta (A4) precursor protein;0,00000000000034400000;0,815664975;0,026236583;0,918369906;0,049929935;0,274492264;0,939397536;0,411866186;0;0;NA;NA;NA
X100303794_TGI_at;100303794_TGI_at;L32185;SLC11A1;solute carrier family 11 (proton-coupled divalent metal ion transporters), member 1;0,00000000002400000000;1,832494648;0,023356949;1,23314441;0,045707011;0,007948708;1,64543846;0,034341403;0;1;U2;U1;U1
X100303796_TGI_at;100303796_TGI_at;L29376;;MHC class I mRNA fragment 3.8-1;0,00000009240000000000;0,765424113;0,268305342;0,9271408;0,317338759;1;1,021667257;1;0;0;NA;NA;NA
X100303823_TGI_at;100303823_TGI_at;J04183;LAMP2;lysosomal-associated membrane protein 2;0,00000000000454000000;1,373927213;0,000112238;1,220411434;0,001109637;0,00226685;1,349922301;0,015678236;0;1;U2;U1;U1
X100303860_TGI_at;100303860_TGI_at;H38281;SGSM1;small G protein signaling modulator 1;0,00000000067700000000;0,745157568;0,196606479;0,909780988;0,24503584;0,127027071;0,880436895;0,235834246;0;0;NA;NA;NA
X100303901_TGI_at;100303901_TGI_at;ENST00000390477;TRDV1;T cell receptor delta variable 1;0,00000051800000000000;0,592349159;0,017153183;0,759429924;0,036371519;0,276598639;1,160783864;0,413486741;0;0;NA;NA;NA
X100303953_TGI_at;100303953_TGI_at;ENST00000381323;FAM49A;family with sequence similarity 49, member A;0,00000013300000000000;1,357223347;0,010895442;1,209693197;0,02611664;0,103904525;1,202738632;0,203577073;0;0;NA;NA;NA
X100303958_TGI_at;100303958_TGI_at;ENST00000380725;CDKN1C;cyclin-dependent kinase inhibitor 1C (p57, Kip2);0,00000002140000000000;0,769355231;0,012410242;0,875918635;0,028676416;0,613556941;1,023461973;0,727019861;0;0;NA;NA;NA
X100303975_TGI_at;100303975_TGI_at;ENST00000378952;NUDT5;nudix (nucleoside diphosphate linked moiety X)-type motif 5;0,00000000000536000000;1,215372285;0,214902634;1,034461192;0,263911579;0,048205102;1,077545664;0,117790025;0;0;NA;NA;NA
X100303982_TGI_at;100303982_TGI_at;ENST00000377918;PCDH17;protocadherin 17;0,00000000805000000000;0,640319399;0,011258261;0,807886395;0,026680893;0,064330368;0,670651742;0,144788251;0;0;NA;NA;NA
X100303997_TGI_at;100303997_TGI_at;ENST00000376517;ABHD12;abhydrolase domain containing 12;0,00000000000141000000;1,52054634;0,003674662;1,144058119;0,012122249;0,002487191;1,353156168;0,016596722;0;1;U4;U1;U1
X100304013_TGI_at;100304013_TGI_at;ENST00000374690;AR;androgen receptor;0,00000000021200000000;0,744941738;0,010386329;0,843238917;0,025245201;0,072102527;0,858998739;0,157336794;0;0;NA;NA;NA
X100304015_TGI_at;100304015_TGI_at;ENST00000374536;TCEB3;transcription elongation factor B (SIII), polypeptide 3 (110kDa, elongin A);0,00000000034800000000;1,273310327;0,262287169;1,053967476;0,311592903;0,010806794;1,20540468;0,041904859;0;0;NA;NA;NA
X100304017_TGI_at;100304017_TGI_at;ENST00000373857;PTAFR;platelet-activating factor receptor;0,00000000000091700000;1,724624042;0,042442521;1,183378309;0,071469302;1,19E-05;1,764664095;0,001323039;0;0;NA;NA;NA
X100304023_TGI_at;100304023_TGI_at;ENST00000373506;ZBTB8OS;zinc finger and BTB domain containing 8 opposite strand;0,00000000000141000000;1,280706632;0,075321601;1,072884728;0,112389593;0,008800507;1,180096318;0,036964527;0;0;NA;NA;NA
X100304054_TGI_at;100304054_TGI_at;ENST00000370894;FPGT;fucose-1-phosphate guanylyltransferase;0,00000016100000000000;1,256127523;6,10E-05;1,21149451;0,000770895;0,245573996;1,089264302;0,379609108;0;0;NA;NA;NA
X100304070_TGI_at;100304070_TGI_at;ENST00000370076;NTNG1;netrin G1;0,00000001650000000000;0,714207436;0,051893584;0,851621888;0,084046744;0,709599351;0,919026844;0,803597578;0;0;NA;NA;NA
X100304083_TGI_at;100304083_TGI_at;ENST00000368925;DDO;D-aspartate oxidase;0,00000000232000000000;1,452355653;0,027233712;1,204264609;0,051218159;0,023487994;1,28154031;0,070485851;0;0;NA;NA;NA
X100304085_TGI_at;100304085_TGI_at;ENST00000368682;FYN;FYN oncogene related to SRC, FGR, YES;0,00000007090000000000;0,829712204;0,001746475;0,879949694;0,007300763;0,341346989;0,944052734;0,482315364;0;0;NA;NA;NA
X100304091_TGI_at;100304091_TGI_at;ENST00000368054;CD84;CD84 molecule;0,00000000196000000000;1,677954853;0,514126673;1,07576699;0,553635238;0,041415229;1,387026886;0,104282253;0;0;NA;NA;NA
X100304094_TGI_at;100304094_TGI_at;ENST00000367649;RASAL2;RAS protein activator like 2;0,00000003120000000000;1,238985739;0,002507396;1,171884654;0,009235815;0,133199162;1,150462174;0,243505899;0;0;NA;NA;NA
X100304101_TGI_at;100304101_TGI_at;ENST00000367051;CR1;complement component (3b/4b) receptor 1 (Knops blood group);0,00000000002190000000;1,664615538;0,042887999;1,165004877;0,07214406;0,089895036;1,234826529;0,184145191;0;0;NA;NA;NA
X100304106_TGI_at;100304106_TGI_at;ENST00000366654;FAM89A;family with sequence similarity 89, member A;0,00000000001140000000;1,383373225;0,024778326;1,153407424;0,047792068;0,037400545;1,261942846;0,098562514;0;0;NA;NA;NA
X100304163_TGI_at;100304163_TGI_at;ENST00000338578;NCF1B;neutrophil cytosolic factor 1B pseudogene;0,00000001320000000000;1,659194331;0,003076272;1,28481851;0,010707153;0,000429707;1,739123389;0,005893387;0;1;U1;U1;U1
X100304179_TGI_at;100304179_TGI_at;ENST00000330964;RPS27L;ribosomal protein S27-like;0,00000000000179000000;1,337433173;0,019612282;1,132187235;0,040235763;0,002081391;1,208779021;0,014968787;0;1;U3;U1;U1
X100304234_TGI_at;100304234_TGI_at;ENST00000287497;ITGAM;integrin, alpha M (complement component 3 receptor 3 subunit);0,00000000002250000000;1,712742055;0,006722851;1,238540862;0,01856705;0,003797214;1,396815293;0,021100725;0;1;U1;U1;U1
X100304242_TGI_at;100304242_TGI_at;ENST00000270464;LILRB3;leukocyte immunoglobulin-like receptor, subfamily B (with TM and ITIM domains), member 3;0,00000000001280000000;1,605461909;0,015486569;1,164848361;0,033702371;0,049454079;1,207715007;0,12011341;0;0;NA;NA;NA
X100304269_TGI_at;100304269_TGI_at;ENST00000238918;BAI3;brain-specific angiogenesis inhibitor 3;0,00000004090000000000;0,635592794;0,0630447;0,855399821;0,097870787;0,37483693;0,883256742;0,511473085;0;0;NA;NA;NA
X100304275_TGI_at;100304275_TGI_at;ENST00000221130;GSR;glutathione reductase;0,00000000078900000000;1,264000108;0,01261405;1,094755019;0,029018619;0,00919586;1,17709395;0,038004115;0;1;U2;U1;U1
X100304293_TGI_at;100304293_TGI_at;EF553520;CD109;CD109 molecule;0,00000000027800000000;1,296627058;0,000775214;1,204617013;0,004136613;0,81616847;1,00208104;0,885097907;0;0;NA;NA;NA
X100304352_TGI_at;100304352_TGI_at;EB387542;10/set;septin 10;0,00000007660000000000;0,788242371;0,720349785;1,023603511;0,744846762;0,993400377;1,068194681;0,995253159;0;0;NA;NA;NA
X100304400_TGI_at;100304400_TGI_at;DR423676;JAM2;junctional adhesion molecule 2;0,00000000003370000000;0,728876411;0,049728695;0,948224575;0,081234456;0,022470993;0,821602699;0,068453695;0;0;NA;NA;NA
X100304425_TGI_at;100304425_TGI_at;DQ895023;ATP6V1B2;ATPase, H+ transporting, lysosomal 56/58kDa, V1 subunit B2;0,00000000000023500000;1,396942963;0,00389894;1,204882958;0,012604096;0,001497214;1,382944375;0,012033721;0;1;U1;U1;U1
X100304426_TGI_at;100304426_TGI_at;DQ894918;TRIM38;tripartite motif-containing 38;0,00000001810000000000;1,236013122;0,000474433;1,170477031;0,002905189;0,013270593;1,192899885;0,048111498;0;1;U1;U1;U1
X100304450_TGI_at;100304450_TGI_at;DQ893132;MMP7;matrix metallopeptidase 7 (matrilysin, uterine);0,00000079000000000000;1,730809305;0,000791659;1,611918475;0,004196572;0,026555824;1,796434344;0,077596935;0;0;NA;NA;NA
